transaction_id,amount,hour,day_of_week,merchant_category,distance_from_home_km,transactions_last_1hr,is_international,card_age_months,is_fraud
TXN113005,1306.17,13,Sun,travel,0.45,0,0,67,0
TXN113006,690.21,14,Thu,travel,6.59,1,0,103,0
TXN113007,5929.99,23,Sun,online_shopping,188.32,9,0,11,1
TXN113008,3978.05,10,Mon,fuel,7.82,1,0,90,0
TXN113009,1216.42,8,Sun,grocery,6.43,0,0,97,0
TXN113010,1559.61,15,Thu,grocery,12.5,1,0,105,0
TXN113011,5756.27,12,Sat,restaurant,19.12,1,0,73,0
TXN113012,5052.19,15,Wed,utilities,6.7,0,0,19,0
TXN113013,432.26,11,Wed,grocery,2.45,0,0,13,0
TXN113014,895.35,13,Sat,utilities,13.54,1,0,109,0
TXN113015,556.98,14,Wed,atm,3.41,0,0,91,0
TXN113016,1499.82,16,Thu,utilities,38.94,2,0,76,0
TXN113017,803.36,11,Tue,fuel,1.84,0,0,11,0
TXN113018,286.6,21,Fri,grocery,1.92,0,0,56,0
TXN113019,1797.85,10,Mon,atm,7.88,0,0,93,0
TXN113020,1403.64,10,Wed,utilities,8.93,0,0,82,0
TXN113021,3853.96,10,Sat,grocery,12.63,0,0,19,0
TXN113022,1673.78,8,Thu,restaurant,4.27,1,0,103,0
TXN113023,1017.53,8,Sun,grocery,11.94,2,0,37,0
TXN113024,313.83,18,Thu,utilities,7.51,3,0,111,0
TXN113025,592.9,10,Thu,atm,7.3,1,0,71,0
TXN113026,3564.61,21,Thu,online_shopping,14.87,0,0,35,0
TXN113027,1357.49,16,Tue,grocery,2.39,0,0,63,0
TXN113028,488.32,10,Thu,healthcare,50.12,0,0,107,0
TXN113029,498.89,19,Thu,utilities,5.44,0,0,33,0
TXN113030,3112.31,10,Mon,grocery,4.48,0,0,62,0
TXN113031,2200.04,18,Mon,grocery,8.69,0,0,116,0
TXN113032,1311.03,14,Thu,atm,18.76,0,0,37,0
TXN113033,2724.66,13,Wed,utilities,1.29,1,0,62,0
TXN113034,1759.03,11,Sat,fuel,17.69,0,0,29,0
TXN113035,2693.63,9,Sun,atm,5.54,1,0,87,0
TXN113036,2292.7,8,Tue,restaurant,7.79,0,0,85,0
TXN113037,1876.65,15,Sat,healthcare,4.8,0,0,75,0
TXN113038,3583.14,8,Wed,online_shopping,5.91,1,0,41,0
TXN113039,1985.63,11,Wed,grocery,9.74,0,0,88,0
TXN113040,1713.22,12,Tue,restaurant,16.33,0,0,102,0
TXN113041,3472.84,16,Sun,online_shopping,7.51,0,0,62,0
TXN113042,803.25,14,Mon,utilities,1.01,1,0,40,0
TXN113043,1403.19,10,Sat,atm,9.03,3,0,113,0
TXN113044,4693.16,13,Mon,restaurant,6.17,1,0,16,0
TXN113045,594.73,19,Wed,utilities,6.79,0,0,113,0
TXN113046,2238.98,11,Sun,online_shopping,11.38,0,0,41,0
TXN113047,899.55,20,Sat,grocery,5.03,0,0,77,0
TXN113048,587.04,16,Tue,fuel,1.27,0,0,28,0
TXN113049,1776.85,14,Sat,fuel,14.71,0,0,84,0
TXN113050,658.97,13,Thu,online_shopping,4.78,0,0,71,0
TXN113051,686.82,17,Fri,fuel,9.94,1,0,80,0
TXN113052,1878.8,12,Fri,grocery,0.98,0,0,74,0
TXN113053,1171.29,21,Fri,online_shopping,4.01,0,0,114,0
TXN113054,463.04,15,Thu,grocery,6.84,0,0,117,0
TXN113055,366.45,16,Fri,fuel,3.26,0,0,47,0
TXN113056,626.8,17,Fri,atm,5.2,0,0,34,0
TXN113057,191.86,10,Thu,online_shopping,0.58,1,0,28,0
TXN113058,1463.88,18,Thu,utilities,51.81,0,0,69,0
TXN113059,6209.15,22,Mon,fuel,367.21,5,1,6,1
TXN113060,2920.36,19,Wed,online_shopping,4.66,1,0,36,0
TXN113061,513.02,18,Sun,atm,11.93,0,0,78,0
TXN113062,1130.86,20,Sun,atm,0.64,0,0,105,0
TXN113063,1272.03,13,Wed,atm,12.61,1,0,97,0
TXN113064,3839.3,20,Sat,utilities,1.94,0,0,107,0
TXN113065,1850.12,9,Thu,fuel,8.08,0,0,66,0
TXN113066,5106.58,10,Fri,grocery,0.75,0,0,110,0
TXN113067,976.52,12,Fri,atm,2.35,0,0,77,0
TXN113068,1385.37,18,Thu,fuel,3.87,0,0,16,0
TXN113069,2354.16,17,Sun,online_shopping,8.4,0,0,53,0
TXN113070,3903.85,20,Mon,online_shopping,7.04,1,0,107,0
TXN113071,2192.79,18,Wed,online_shopping,20.8,0,0,43,0
TXN113072,1815.27,19,Wed,grocery,6.33,1,0,112,0
TXN113073,803.36,13,Wed,grocery,9.24,0,0,53,0
TXN113074,3706.18,17,Tue,online_shopping,29.15,1,0,17,0
TXN113075,2266.05,13,Wed,fuel,4.44,0,0,6,0
TXN113076,1117.02,13,Sun,atm,7.7,0,0,34,0
TXN113077,1149.94,14,Tue,utilities,2.6,1,0,89,0
TXN113078,434.9,20,Sun,atm,1.06,0,0,87,0
TXN113079,2232.9,9,Sat,grocery,4.87,2,0,115,0
TXN113080,3948.82,14,Sat,grocery,5.82,1,0,59,0
TXN113081,989.7,11,Tue,online_shopping,4.49,0,0,60,0
TXN113082,4732.37,9,Wed,travel,4.19,1,0,24,0
TXN113083,1018.4,9,Sat,restaurant,1.68,1,0,110,0
TXN113084,1973.61,12,Sat,travel,3.39,0,0,52,0
TXN113085,1630.87,15,Mon,atm,12.84,0,0,30,0
TXN113086,1130.47,18,Wed,online_shopping,0.17,0,0,74,0
TXN113087,1232.15,9,Wed,atm,4.53,1,0,51,0
TXN113088,1519.73,15,Sun,restaurant,4.48,0,0,61,0
TXN113089,2299.77,17,Mon,online_shopping,21.05,0,0,89,0
TXN113090,1066.86,17,Mon,online_shopping,6.65,1,1,20,0
TXN113091,948.65,18,Mon,grocery,19.94,0,0,83,0
TXN113092,2181.13,11,Fri,fuel,13.25,0,0,109,0
TXN113093,2961.05,22,Fri,atm,466.79,7,0,8,1
TXN113094,868.27,16,Wed,grocery,0.19,0,0,92,0
TXN113095,518.43,13,Tue,online_shopping,2.69,0,0,80,0
TXN113096,1291.77,12,Tue,restaurant,1.92,0,0,102,0
TXN113097,1086.97,9,Wed,healthcare,11.36,0,0,68,0
TXN113098,1140.14,13,Sat,grocery,3.56,0,0,9,0
TXN113099,5706.3,15,Sat,fuel,0.69,0,0,73,0
TXN113100,552.11,9,Fri,utilities,5.5,0,0,52,0
TXN113101,903.66,9,Sun,online_shopping,0.32,0,0,27,0
TXN113102,779.12,13,Fri,healthcare,4.27,0,0,44,0
TXN113103,1626.79,8,Fri,grocery,8.33,0,0,10,0
TXN113104,1660.64,16,Sun,online_shopping,4.83,0,0,92,0
TXN113105,1201.49,13,Thu,atm,0.68,1,0,75,0
TXN113106,1756.87,11,Fri,grocery,1.21,0,0,106,0
TXN113107,799.29,9,Sun,fuel,8.39,0,0,63,0
TXN113108,1795.3,10,Thu,online_shopping,9.96,0,0,117,0
TXN113109,2354.93,15,Sun,utilities,9.14,0,0,12,0
TXN113110,1148.81,10,Mon,online_shopping,9.04,0,0,85,0
TXN113111,815.63,20,Wed,fuel,12.31,0,0,31,0
TXN113112,1266.95,17,Mon,restaurant,6.97,0,1,42,0
TXN113113,2404.52,20,Mon,healthcare,1.06,1,0,14,0
TXN113114,3568.99,17,Wed,utilities,14.31,0,0,11,0
TXN113115,1509.86,8,Wed,utilities,27.06,1,0,104,0
TXN113116,1431.97,11,Fri,grocery,2.35,0,0,117,0
TXN113117,2898.71,16,Thu,fuel,2.61,0,0,115,0
TXN113118,726.94,9,Sun,online_shopping,0.48,0,0,48,0
TXN113119,867.25,13,Tue,fuel,5.8,1,0,23,0
TXN113120,2321.08,17,Sat,travel,10.97,1,0,75,0
TXN113121,1136.12,8,Mon,travel,9.01,1,0,45,0
TXN113122,1059.78,13,Thu,fuel,5.57,0,0,12,0
TXN113123,2086.19,18,Wed,grocery,1.74,0,0,119,0
TXN113124,892.98,17,Fri,healthcare,22.11,3,0,107,0
TXN113125,2697.89,15,Tue,travel,0.81,1,0,84,0
TXN113126,704.93,8,Mon,fuel,5.33,0,0,48,0
TXN113127,421.2,12,Fri,fuel,10.74,0,0,118,0
TXN113128,510.06,13,Thu,grocery,3.93,1,0,91,0
TXN113129,2625.97,18,Fri,fuel,9.82,1,0,119,0
TXN113130,1198.55,13,Sat,fuel,7.52,0,1,91,0
TXN113131,621.84,19,Wed,fuel,15.81,0,0,88,0
TXN113132,1087.72,21,Thu,atm,25.48,0,0,78,0
TXN113133,1007.92,14,Mon,grocery,6.42,1,0,10,0
TXN113134,675.39,8,Thu,grocery,1.22,0,0,42,0
TXN113135,885.18,17,Sun,utilities,0.25,1,0,112,0
TXN113136,2151.43,18,Tue,grocery,1.35,0,0,95,0
TXN113137,726.29,13,Sat,grocery,9.8,0,0,96,0
TXN113138,1973.28,17,Mon,atm,7.3,0,0,58,0
TXN113139,841.23,18,Mon,restaurant,1.18,0,0,72,0
TXN113140,2397.26,10,Wed,online_shopping,7.82,1,0,10,0
TXN113141,2735.7,20,Wed,online_shopping,0.78,0,0,45,0
TXN113142,2939.49,12,Thu,grocery,7.88,1,0,104,0
TXN113143,2530.46,13,Tue,online_shopping,3.55,0,0,12,0
TXN113144,874.86,21,Tue,atm,21.8,1,0,19,0
TXN113145,3843.87,15,Mon,restaurant,1.15,0,0,35,0
TXN113146,3407.09,19,Sun,online_shopping,2.32,2,0,6,0
TXN113147,576.13,8,Tue,fuel,19.14,1,0,43,0
TXN113148,721.01,13,Sat,fuel,4.42,0,0,58,0
TXN113149,1208.96,8,Sat,grocery,2.85,0,0,22,0
TXN113150,1664.32,8,Fri,online_shopping,0.76,0,0,39,0
TXN113151,591.1,15,Thu,atm,5.72,0,0,29,0
TXN113152,2287.37,17,Sun,restaurant,4.41,2,0,8,0
TXN113153,11151.87,22,Fri,atm,462.04,11,1,4,1
TXN113154,2179.68,21,Tue,grocery,0.7,0,0,103,0
TXN113155,929.08,11,Fri,restaurant,29.44,0,0,20,0
TXN113156,1903.4,21,Sat,restaurant,9.93,0,0,78,0
TXN113157,1098.57,8,Wed,online_shopping,16.74,0,0,26,0
TXN113158,1223.55,11,Sat,grocery,16.91,2,0,109,0
TXN113159,3099.1,16,Sun,online_shopping,6.84,0,0,36,0
TXN113160,483.4,18,Thu,online_shopping,8.23,0,0,68,0
TXN113161,1479.82,18,Wed,restaurant,16.03,0,0,29,0
TXN113162,4556.01,12,Sat,online_shopping,2.76,1,0,86,0
TXN113163,1287.32,14,Tue,grocery,11.42,0,0,113,0
TXN113164,262.5,15,Thu,restaurant,2.52,0,0,69,0
TXN113165,2326.88,16,Thu,utilities,7.41,0,0,34,0
TXN113166,2135.64,10,Tue,grocery,13.23,0,0,47,0
TXN113167,876.67,11,Wed,utilities,8.55,0,0,53,0
TXN113168,1249.92,11,Tue,online_shopping,2.96,0,0,63,0
TXN113169,1554.59,14,Thu,grocery,7.74,1,0,14,0
TXN113170,1112.12,20,Fri,travel,5.35,2,0,92,0
TXN113171,1192.75,17,Mon,fuel,11.1,0,0,21,0
TXN113172,1364.64,9,Tue,fuel,4.18,1,0,32,0
TXN113173,3080.35,14,Fri,online_shopping,0.1,0,0,26,0
TXN113174,1027.08,11,Sat,travel,8.83,0,0,53,0
TXN113175,798.14,12,Tue,restaurant,2.01,2,0,43,0
TXN113176,593.23,13,Thu,restaurant,3.0,0,0,60,0
TXN113177,6881.48,15,Mon,restaurant,2.98,1,0,24,0
TXN113178,1608.1,9,Tue,online_shopping,5.55,2,0,38,0
TXN113179,2279.05,18,Mon,restaurant,0.44,0,0,63,0
TXN113180,564.15,13,Wed,healthcare,3.27,0,0,93,0
TXN113181,880.65,19,Sat,fuel,10.63,0,0,109,0
TXN113182,1884.41,16,Thu,fuel,5.73,0,0,82,0
TXN113183,2036.21,19,Sun,utilities,18.9,0,0,85,0
TXN113184,623.41,9,Thu,online_shopping,0.22,1,0,118,0
TXN113185,1771.76,18,Mon,utilities,7.27,0,0,30,0
TXN113186,2844.72,14,Mon,utilities,5.39,0,0,78,0
TXN113187,1736.42,13,Sun,grocery,0.36,0,0,41,0
TXN113188,425.71,11,Fri,atm,0.49,1,0,27,0
TXN113189,1257.21,14,Wed,grocery,18.67,1,0,105,0
TXN113190,1375.85,12,Sat,online_shopping,17.11,0,0,80,0
TXN113191,763.83,9,Sun,online_shopping,5.12,1,0,78,0
TXN113192,501.11,18,Sun,utilities,3.45,0,0,84,0
TXN113193,4714.82,12,Wed,online_shopping,9.96,1,0,38,0
TXN113194,2386.65,8,Thu,atm,15.53,2,0,72,0
TXN113195,578.83,19,Mon,utilities,3.37,1,0,62,0
TXN113196,3176.42,9,Wed,utilities,3.98,0,0,34,0
TXN113197,805.27,12,Sat,atm,4.59,0,0,88,0
TXN113198,2335.8,9,Sat,grocery,5.58,0,0,67,0
TXN113199,713.16,10,Tue,utilities,1.38,0,0,41,0
TXN113200,1859.18,9,Tue,restaurant,6.88,0,0,34,0
TXN113201,1595.57,18,Mon,grocery,4.01,0,0,14,0
TXN113202,548.47,16,Fri,online_shopping,25.91,1,1,58,0
TXN113203,682.42,15,Tue,fuel,8.58,0,0,30,0
TXN113204,694.07,9,Fri,fuel,2.63,0,0,58,0
TXN113205,3298.1,14,Mon,online_shopping,1.87,1,0,8,0
TXN113206,707.03,18,Mon,travel,6.3,2,0,88,0
TXN113207,644.51,13,Fri,healthcare,25.88,1,0,77,0
TXN113208,2677.6,16,Fri,restaurant,12.6,1,0,96,0
TXN113209,1421.32,13,Mon,atm,11.78,0,0,90,0
TXN113210,1126.32,11,Sun,online_shopping,9.85,0,0,41,0
TXN113211,966.02,9,Tue,utilities,0.85,0,0,12,0
TXN113212,464.4,18,Wed,healthcare,1.92,0,0,67,0
TXN113213,1667.99,18,Wed,fuel,3.03,0,0,33,0
TXN113214,1903.77,15,Wed,restaurant,24.68,0,0,108,0
TXN113215,1477.52,10,Thu,restaurant,11.56,0,0,93,0
TXN113216,1255.44,18,Thu,online_shopping,16.34,0,0,13,0
TXN113217,384.44,8,Thu,grocery,5.39,0,0,87,0
TXN113218,2090.39,18,Thu,online_shopping,3.96,0,0,111,0
TXN113219,1959.86,20,Tue,online_shopping,9.43,0,0,51,0
TXN113220,17499.62,1,Thu,fuel,186.74,4,1,6,1
TXN113221,524.16,8,Tue,grocery,10.54,1,0,44,0
TXN113222,1270.65,21,Fri,grocery,0.69,0,0,104,0
TXN113223,647.74,9,Sun,fuel,10.76,0,0,11,0
TXN113224,2879.28,16,Sun,restaurant,4.55,1,0,88,0
TXN113225,2018.2,12,Sat,online_shopping,13.37,1,0,54,0
TXN113226,1630.15,12,Tue,online_shopping,12.26,0,1,31,0
TXN113227,1383.44,12,Sun,healthcare,25.12,0,0,86,0
TXN113228,2275.31,10,Mon,grocery,0.33,0,0,13,0
TXN113229,1536.37,14,Thu,grocery,3.87,0,0,20,0
TXN113230,1999.24,9,Sat,restaurant,7.6,0,0,25,0
TXN113231,684.18,12,Wed,grocery,5.34,0,0,35,0
TXN113232,1860.74,21,Mon,online_shopping,3.82,0,0,25,0
TXN113233,1398.65,11,Thu,restaurant,23.59,0,0,36,0
TXN113234,360.32,13,Mon,online_shopping,9.18,1,0,18,0
TXN113235,994.36,16,Sat,grocery,7.89,0,0,118,0
TXN113236,1913.31,15,Thu,travel,27.93,1,0,59,0
TXN113237,3529.12,21,Sun,fuel,5.9,1,0,113,0
TXN113238,1195.16,12,Sat,online_shopping,25.41,0,0,36,0
TXN113239,1239.95,12,Tue,online_shopping,4.45,0,0,66,0
TXN113240,720.19,13,Wed,restaurant,13.41,0,0,15,0
TXN113241,1597.8,18,Fri,grocery,10.95,0,0,76,0
TXN113242,3233.85,13,Mon,restaurant,4.49,0,0,70,0
TXN113243,821.48,19,Sun,utilities,7.51,0,0,9,0
TXN113244,1445.9,15,Mon,grocery,9.15,1,0,18,0
TXN113245,390.03,15,Sat,grocery,0.48,0,0,79,0
TXN113246,907.97,16,Fri,fuel,1.18,0,0,21,0
TXN113247,1914.23,10,Tue,restaurant,12.6,0,0,102,0
TXN113248,2153.05,14,Tue,online_shopping,5.7,1,0,40,0
TXN113249,963.32,13,Mon,atm,11.36,0,0,12,0
TXN113250,2299.57,15,Sat,atm,4.91,0,0,98,0
TXN113251,2087.15,17,Thu,online_shopping,3.6,0,0,42,0
TXN113252,2465.86,21,Sun,travel,5.44,2,0,59,0
TXN113253,837.2,17,Tue,grocery,1.48,1,0,30,0
TXN113254,601.08,11,Fri,fuel,5.83,1,0,16,0
TXN113255,1715.62,8,Wed,online_shopping,6.93,1,0,36,0
TXN113256,920.64,11,Sat,online_shopping,2.95,0,0,15,0
TXN113257,1858.92,8,Tue,restaurant,2.35,0,0,71,0
TXN113258,2529.59,14,Mon,grocery,4.66,0,0,65,0
TXN113259,2072.28,20,Fri,healthcare,13.14,1,0,37,0
TXN113260,1308.87,9,Thu,grocery,0.64,0,0,72,0
TXN113261,601.3,16,Sat,online_shopping,2.13,1,0,80,0
TXN113262,667.31,9,Tue,grocery,5.47,0,0,82,0
TXN113263,1404.79,9,Sun,online_shopping,2.37,0,0,59,0
TXN113264,2527.8,12,Thu,grocery,4.39,0,0,115,0
TXN113265,1993.19,21,Tue,restaurant,20.7,2,0,26,0
TXN113266,1593.59,9,Thu,fuel,0.77,0,0,65,0
TXN113267,2517.23,18,Wed,restaurant,5.24,1,1,104,0
TXN113268,524.01,14,Fri,atm,17.53,0,0,87,0
TXN113269,977.61,21,Thu,restaurant,0.59,1,0,105,0
TXN113270,7039.28,12,Sun,fuel,6.68,0,1,32,0
TXN113271,4120.17,11,Sun,atm,0.9,0,0,74,0
TXN113272,680.79,15,Mon,fuel,3.66,1,0,102,0
TXN113273,1716.24,13,Fri,restaurant,5.11,0,0,79,0
TXN113274,716.87,19,Tue,atm,7.87,0,0,115,0
TXN113275,1461.92,21,Fri,restaurant,5.0,0,0,39,0
TXN113276,715.9,10,Tue,restaurant,10.09,0,0,29,0
TXN113277,1443.15,19,Wed,online_shopping,7.71,0,0,58,0
TXN113278,490.68,19,Mon,online_shopping,3.69,0,0,99,0
TXN113279,3935.76,20,Sat,online_shopping,10.5,1,0,119,0
TXN113280,1255.45,15,Thu,restaurant,24.83,0,0,112,0
TXN113281,5296.81,11,Sat,online_shopping,1.5,1,0,48,0
TXN113282,1050.02,14,Mon,healthcare,5.53,0,0,10,0
TXN113283,2200.99,9,Sun,restaurant,0.95,0,1,7,0
TXN113284,279.09,17,Tue,online_shopping,21.38,0,0,80,0
TXN113285,614.2,12,Thu,fuel,2.89,1,0,47,0
TXN113286,1403.72,16,Thu,restaurant,6.75,0,0,119,0
TXN113287,1390.23,19,Tue,grocery,3.39,0,0,104,0
TXN113288,330.26,19,Sat,fuel,1.72,0,0,12,0
TXN113289,878.1,11,Sun,grocery,4.6,0,0,74,0
TXN113290,2035.09,8,Mon,fuel,4.24,0,0,37,0
TXN113291,1566.5,8,Sun,fuel,0.75,0,0,36,0
TXN113292,6228.57,15,Mon,fuel,8.28,0,0,33,0
TXN113293,1672.39,11,Wed,restaurant,0.98,0,0,57,0
TXN113294,1018.49,15,Tue,online_shopping,3.07,0,0,76,0
TXN113295,643.41,20,Sat,online_shopping,5.1,1,0,13,0
TXN113296,2436.67,8,Fri,fuel,13.82,1,0,29,0
TXN113297,546.88,15,Sat,atm,1.13,0,0,72,0
TXN113298,723.31,14,Wed,online_shopping,2.96,0,0,90,0
TXN113299,2355.8,20,Fri,online_shopping,22.99,0,0,72,0
TXN113300,1361.76,13,Fri,fuel,9.02,1,0,117,0
TXN113301,4120.52,17,Sun,utilities,0.84,0,0,53,0
TXN113302,2557.46,17,Thu,restaurant,4.98,0,0,104,0
TXN113303,431.47,11,Mon,online_shopping,1.3,1,0,19,0
TXN113304,1785.09,20,Fri,atm,8.97,0,0,52,0
TXN113305,363.07,11,Mon,grocery,6.89,1,0,78,0
TXN113306,1936.13,19,Fri,utilities,6.13,1,0,38,0
TXN113307,3616.21,14,Fri,travel,4.44,0,0,8,0
TXN113308,1456.7,17,Wed,grocery,19.76,0,0,77,0
TXN113309,3197.15,11,Sat,restaurant,15.42,1,0,57,0
TXN113310,1264.72,16,Mon,online_shopping,9.32,1,0,82,0
TXN113311,1338.1,14,Sat,restaurant,0.06,0,0,77,0
TXN113312,2619.58,8,Mon,fuel,2.17,0,0,114,0
TXN113313,1573.38,8,Mon,fuel,6.41,1,0,102,0
TXN113314,1768.38,17,Sun,restaurant,12.26,0,0,118,0
TXN113315,555.59,11,Sat,restaurant,0.93,0,0,53,0
TXN113316,5067.0,21,Sun,online_shopping,0.16,1,0,114,0
TXN113317,1360.99,14,Sat,grocery,5.06,0,0,78,0
TXN113318,2348.73,11,Wed,fuel,14.0,0,0,62,0
TXN113319,2795.08,13,Wed,fuel,7.53,1,0,72,0
TXN113320,906.87,17,Fri,travel,7.46,0,1,34,0
TXN113321,1733.73,14,Sun,online_shopping,4.69,0,0,18,0
TXN113322,1780.76,11,Fri,grocery,9.69,0,0,69,0
TXN113323,818.72,17,Sat,utilities,3.11,1,0,65,0
TXN113324,1820.63,11,Fri,restaurant,1.58,0,0,18,0
TXN113325,1318.39,20,Mon,utilities,5.85,2,0,45,0
TXN113326,678.7,20,Sun,utilities,11.14,1,0,112,0
TXN113327,934.39,10,Fri,utilities,1.69,0,1,15,0
TXN113328,8391.93,15,Fri,grocery,3.62,2,0,19,0
TXN113329,5008.59,21,Mon,online_shopping,14.16,0,0,23,0
TXN113330,722.67,8,Thu,grocery,8.13,1,0,25,0
TXN113331,572.62,9,Sat,grocery,8.68,1,0,13,0
TXN113332,581.19,17,Sun,grocery,20.21,1,0,96,0
TXN113333,975.14,14,Sun,fuel,3.17,0,0,10,0
TXN113334,1402.71,13,Wed,grocery,4.09,0,0,47,0
TXN113335,594.04,20,Fri,grocery,4.9,0,0,39,0
TXN113336,533.52,12,Sun,healthcare,0.88,0,0,117,0
TXN113337,601.7,11,Fri,restaurant,0.77,0,0,53,0
TXN113338,892.42,12,Mon,grocery,0.13,0,0,32,0
TXN113339,745.03,16,Tue,restaurant,3.74,1,0,33,0
TXN113340,1237.64,15,Fri,atm,4.41,2,0,88,0
TXN113341,1571.94,20,Sun,fuel,13.44,1,0,60,0
TXN113342,3219.98,19,Sun,utilities,7.35,0,0,114,0
TXN113343,1436.26,14,Sat,atm,6.16,0,0,101,0
TXN113344,4403.35,14,Tue,grocery,13.82,1,0,42,0
TXN113345,1603.97,13,Thu,fuel,4.23,0,0,21,0
TXN113346,985.35,17,Thu,grocery,0.84,2,0,88,0
TXN113347,796.06,15,Sun,utilities,24.66,0,0,94,0
TXN113348,658.43,11,Thu,restaurant,3.34,1,0,11,0
TXN113349,908.86,13,Fri,online_shopping,3.25,0,0,47,0
TXN113350,456.65,19,Tue,online_shopping,7.88,0,0,21,0
TXN113351,269.2,21,Sun,grocery,7.5,0,0,70,0
TXN113352,1065.2,18,Thu,grocery,3.67,0,0,49,0
TXN113353,3032.56,10,Sun,online_shopping,0.95,1,0,42,0
TXN113354,987.84,18,Tue,restaurant,5.23,1,0,30,0
TXN113355,441.86,11,Sat,online_shopping,0.01,0,0,118,0
TXN113356,1502.05,12,Fri,travel,2.58,0,1,44,0
TXN113357,937.95,20,Tue,utilities,2.32,0,0,8,0
TXN113358,393.18,13,Sat,utilities,3.87,0,0,44,0
TXN113359,1704.2,11,Mon,restaurant,0.9,2,0,10,0
TXN113360,1080.42,19,Tue,online_shopping,4.43,0,0,44,0
TXN113361,515.75,12,Mon,grocery,18.01,0,0,30,0
TXN113362,5401.99,12,Sun,utilities,22.54,2,0,32,0
TXN113363,1352.23,11,Tue,fuel,0.25,1,0,79,0
TXN113364,2053.96,13,Mon,online_shopping,6.59,1,0,100,0
TXN113365,1603.2,16,Sun,online_shopping,5.67,1,0,24,0
TXN113366,947.16,13,Fri,atm,1.9,0,0,16,0
TXN113367,1234.58,18,Fri,grocery,2.17,0,0,93,0
TXN113368,2741.18,19,Mon,fuel,9.33,0,0,102,0
TXN113369,890.63,9,Sun,utilities,6.68,0,0,53,0
TXN113370,457.64,15,Fri,utilities,7.66,0,0,21,0
TXN113371,1885.94,8,Wed,utilities,36.1,0,0,29,0
TXN113372,1253.1,21,Sun,fuel,14.58,0,0,103,0
TXN113373,2278.31,20,Mon,online_shopping,5.76,0,0,34,0
TXN113374,562.03,13,Tue,grocery,0.89,1,0,92,0
TXN113375,1781.74,16,Sun,online_shopping,11.59,0,0,112,0
TXN113376,2231.98,10,Wed,online_shopping,0.66,1,0,44,0
TXN113377,1882.31,13,Mon,atm,8.7,2,1,84,0
TXN113378,2547.95,21,Thu,restaurant,11.81,2,0,118,0
TXN113379,19133.04,22,Mon,atm,381.08,8,0,1,1
TXN113380,538.21,17,Thu,restaurant,0.69,1,0,9,0
TXN113381,614.24,8,Sun,online_shopping,0.93,0,0,57,0
TXN113382,961.54,21,Sat,travel,16.86,1,0,93,0
TXN113383,960.3,13,Tue,fuel,2.34,0,0,102,0
TXN113384,1125.44,18,Wed,atm,19.76,0,0,31,0
TXN113385,1333.98,18,Wed,healthcare,1.57,0,0,22,0
TXN113386,1572.88,10,Sun,online_shopping,10.41,0,0,64,0
TXN113387,1534.08,10,Tue,restaurant,23.03,0,0,78,0
TXN113388,3072.95,17,Sat,online_shopping,3.46,0,0,68,0
TXN113389,946.82,20,Fri,grocery,12.03,0,0,98,0
TXN113390,330.62,20,Mon,online_shopping,5.35,0,0,44,0
TXN113391,1749.62,17,Mon,utilities,7.77,0,0,113,0
TXN113392,3561.47,16,Sun,online_shopping,10.54,0,0,28,0
TXN113393,1004.7,10,Wed,restaurant,11.49,0,0,117,0
TXN113394,2169.04,19,Mon,grocery,5.83,0,0,31,0
TXN113395,2303.98,20,Wed,travel,0.52,0,0,65,0
TXN113396,708.98,13,Fri,fuel,30.14,1,0,19,0
TXN113397,1244.77,19,Sat,grocery,0.24,0,0,91,0
TXN113398,1867.28,11,Mon,grocery,0.98,1,1,14,0
TXN113399,1772.73,20,Sun,grocery,3.61,0,1,73,0
TXN113400,724.87,16,Wed,online_shopping,4.29,1,0,68,0
TXN113401,4249.72,20,Fri,online_shopping,2.37,0,0,35,0
TXN113402,602.02,10,Mon,grocery,11.97,0,0,58,0
TXN113403,1383.09,9,Tue,fuel,0.85,0,0,73,0
TXN113404,1662.24,17,Sun,online_shopping,3.26,1,0,35,0
TXN113405,1796.79,20,Sat,utilities,0.2,1,0,59,0
TXN113406,997.67,19,Mon,fuel,5.44,0,0,16,0
TXN113407,1432.32,15,Fri,grocery,11.33,1,0,31,0
TXN113408,2264.43,8,Sat,utilities,1.28,0,0,65,0
TXN113409,2920.02,15,Mon,online_shopping,3.6,1,0,65,0
TXN113410,1496.42,16,Wed,online_shopping,11.82,0,0,88,0
TXN113411,1649.46,8,Mon,healthcare,11.05,1,0,112,0
TXN113412,1131.74,8,Wed,grocery,2.25,1,0,43,0
TXN113413,3509.04,8,Tue,fuel,3.12,1,0,7,0
TXN113414,1296.03,11,Tue,online_shopping,3.92,1,0,65,0
TXN113415,918.79,18,Fri,grocery,0.87,1,0,50,0
TXN113416,1763.76,14,Tue,grocery,1.16,0,0,48,0
TXN113417,1040.88,8,Sun,utilities,3.45,2,0,101,0
TXN113418,1913.33,21,Fri,utilities,4.56,0,0,77,0
TXN113419,1132.58,21,Sat,grocery,16.62,0,0,95,0
TXN113420,8851.07,17,Thu,grocery,11.58,1,0,118,0
TXN113421,1677.53,11,Fri,restaurant,6.09,0,0,38,0
TXN113422,2730.61,18,Sun,utilities,0.37,0,0,72,0
TXN113423,447.41,8,Wed,grocery,2.87,0,0,92,0
TXN113424,461.87,19,Thu,atm,8.84,1,0,12,0
